Subject,SessionNumber,BlockNumber,isRepetition,isNewRepetition,isSwapped,ContextID,ContextBackground,ContextColor,BlockLevelAccuracy,SwappedErrorCorrection,isColorSame,isBackgroundSame,InitialBlockNumber
Kyrre,49,4,0,0,1,010_025_022_002_4_filtered_0,010_025_022_002_4_filtered,0,0.928571428571429,0.2,0,0,NaN
Kyrre,49,5,0,0,0,009_047_068_001_1_filtered_168,009_047_068_001_1_filtered,168,0.923076923076923,NaN,NaN,NaN,NaN
Kyrre,49,6,0,0,1,010_021_028_001_1_filtered_42,010_021_028_001_1_filtered,42,1,0,NaN,NaN,NaN
Kyrre,49,7,0,0,0,009_065_060_002_1_filtered_210,009_065_060_002_1_filtered,210,0.866666666666667,NaN,0,0,NaN
Kyrre,49,8,0,0,1,010_028_028_002_2_filtered_42,010_028_028_002_2_filtered,42,0.933333333333333,0.5,0,0,NaN
Kyrre,49,9,0,0,0,009_023_068_001_2_filtered_126,009_023_068_001_2_filtered,126,1,NaN,1,0,NaN
Kyrre,49,10,0,0,1,010_018_019_001_4_filtered_0,010_018_019_001_4_filtered,0,1,0,1,1,NaN
Kyrre,49,11,0,0,0,009_022_042_002_2_filtered_0,009_022_042_002_2_filtered,0,0.866666666666667,NaN,1,1,NaN
Kyrre,49,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,0.933333333333333,NaN,0,0,NaN
Kyrre,49,13,1,0,0,009_019_055_001_4_filtered_84,009_019_055_001_4_filtered,84,1,NaN,NaN,NaN,7
Kyrre,49,14,1,0,1,010_018_024_002_1_filtered_126,010_018_024_002_1_filtered,126,0.923076923076923,-1,NaN,NaN,8
Kyrre,49,15,1,0,0,009_047_068_001_1_filtered_126,009_047_068_001_1_filtered,126,1,NaN,NaN,NaN,9
Kyrre,49,16,1,0,1,010_018_019_001_4_filtered_0,010_018_019_001_4_filtered,0,1,0,NaN,NaN,10
Kyrre,49,17,1,1,0,009_019_068_002_3_filtered_84,009_019_068_002_3_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,49,18,1,1,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.733333333333333,0,NaN,NaN,NaN
Kyrre,49,19,1,1,0,009_047_068_002_2_filtered_210,009_047_068_002_2_filtered,210,0.857142857142857,NaN,NaN,NaN,NaN
Kyrre,49,20,1,1,1,010_005_028_001_2_filtered_210,010_005_028_001_2_filtered,210,0.866666666666667,0,NaN,NaN,NaN
Kyrre,49,21,1,0,0,009_023_068_001_1_filtered_210,009_023_068_001_1_filtered,210,1,NaN,NaN,NaN,3
Kyrre,49,22,1,0,1,010_018_028_001_1_filtered_84,010_018_028_001_1_filtered,84,0.933333333333333,NaN,NaN,NaN,4
Kyrre,49,23,1,0,0,009_022_042_002_2_filtered_0,009_022_042_002_2_filtered,0,0.933333333333333,NaN,NaN,NaN,11
Kyrre,49,24,1,0,1,010_025_019_001_3_filtered_168,010_025_019_001_3_filtered,168,0.923076923076923,1,NaN,NaN,12
Kyrre,49,25,1,0,0,009_065_042_001_2_filtered_126,009_065_042_001_2_filtered,126,0.923076923076923,NaN,NaN,NaN,1
Kyrre,49,26,1,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,1,1,NaN,NaN,2
Kyrre,50,1,0,0,0,009_042_060_001_4_filtered_0,009_042_060_001_4_filtered,0,0.666666666666667,NaN,NaN,NaN,NaN
Kyrre,50,2,0,0,1,010_025_019_001_2_filtered_126,010_025_019_001_2_filtered,126,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,50,3,0,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.8,NaN,0,0,NaN
Kyrre,50,4,0,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,1,-1,1,1,NaN
Kyrre,50,5,0,0,0,009_022_068_001_1_filtered_0,009_022_068_001_1_filtered,0,0.866666666666667,NaN,1,1,NaN
Kyrre,50,6,0,0,1,010_025_022_001_4_filtered_84,010_025_022_001_4_filtered,84,1,1,1,1,NaN
Kyrre,50,7,0,0,0,009_065_055_001_3_filtered_42,009_065_055_001_3_filtered,42,1,NaN,0,0,NaN
Kyrre,50,8,0,0,1,010_018_028_002_3_filtered_126,010_018_028_002_3_filtered,126,0.923076923076923,0,0,0,NaN
Kyrre,50,9,0,0,0,009_047_068_001_4_filtered_42,009_047_068_001_4_filtered,42,0.8,NaN,0,0,NaN
Kyrre,50,10,0,0,1,010_005_028_001_1_filtered_126,010_005_028_001_1_filtered,126,0.8,-0.5,0,0,NaN
Kyrre,50,11,0,0,0,009_022_055_001_1_filtered_84,009_022_055_001_1_filtered,84,0.8,NaN,0,0,NaN
Kyrre,50,12,0,0,1,010_028_022_001_4_filtered_84,010_028_022_001_4_filtered,84,1,1,1,1,NaN
Kyrre,50,13,1,0,0,009_023_060_002_3_filtered_210,009_023_060_002_3_filtered,210,0.933333333333333,NaN,NaN,NaN,3
Kyrre,50,14,1,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,1,0.333333333333333,NaN,NaN,4
Kyrre,50,15,1,0,0,009_022_042_001_2_filtered_0,009_022_042_001_2_filtered,0,0.933333333333333,NaN,NaN,NaN,9
Kyrre,50,16,1,0,1,010_018_024_001_1_filtered_0,010_018_024_001_1_filtered,0,0.928571428571429,0,NaN,NaN,10
Kyrre,50,17,1,1,0,009_047_068_002_2_filtered_84,009_047_068_002_2_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,50,18,1,1,1,010_025_022_001_3_filtered_168,010_025_022_001_3_filtered,168,1,-0.25,NaN,NaN,NaN
Kyrre,50,19,1,0,0,009_022_068_001_1_filtered_0,009_022_068_001_1_filtered,0,1,NaN,NaN,NaN,5
Kyrre,50,20,1,0,1,010_025_022_001_4_filtered_84,010_025_022_001_4_filtered,84,1,1,NaN,NaN,6
Kyrre,50,21,1,0,0,009_023_060_002_4_filtered_210,009_023_060_002_4_filtered,210,1,NaN,NaN,NaN,11
Kyrre,50,22,1,0,1,010_028_022_001_4_filtered_84,010_028_022_001_4_filtered,84,1,0.6,NaN,NaN,12
Kyrre,50,23,1,1,0,009_065_055_002_1_filtered_126,009_065_055_002_1_filtered,126,0.8,NaN,NaN,NaN,NaN
Kyrre,50,24,1,1,1,010_018_019_001_2_filtered_84,010_018_019_001_2_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,50,25,1,0,0,009_019_060_001_1_filtered_0,009_019_060_001_1_filtered,0,1,NaN,NaN,NaN,7
Kyrre,50,26,1,0,1,010_028_028_001_3_filtered_210,010_028_028_001_3_filtered,210,1,0.4,NaN,NaN,8
Kyrre,51,1,0,0,0,009_022_055_002_2_filtered_168,009_022_055_002_2_filtered,168,0.733333333333333,NaN,1,0,NaN
Kyrre,51,2,0,0,1,010_005_028_002_2_filtered_0,010_005_028_002_2_filtered,0,0.866666666666667,0.333333333333333,1,1,NaN
Kyrre,51,3,0,0,0,009_042_055_001_1_filtered_126,009_042_055_001_1_filtered,126,0.857142857142857,NaN,NaN,NaN,NaN
Kyrre,51,4,0,0,1,010_025_028_002_4_filtered_126,010_025_028_002_4_filtered,126,1,0.5,NaN,NaN,NaN
Kyrre,51,5,0,0,0,009_047_060_001_1_filtered_168,009_047_060_001_1_filtered,168,0.866666666666667,NaN,0,0,NaN
Kyrre,51,6,0,0,1,010_025_022_001_2_filtered_0,010_025_022_001_2_filtered,0,1,0.666666666666667,1,1,NaN
Kyrre,51,7,0,0,0,009_042_042_001_2_filtered_168,009_042_042_001_2_filtered,168,0.866666666666667,NaN,1,1,NaN
Kyrre,51,8,0,0,1,010_021_019_001_2_filtered_42,010_021_019_001_2_filtered,42,0.933333333333333,NaN,1,1,NaN
Kyrre,51,9,0,0,0,009_065_055_001_1_filtered_210,009_065_055_001_1_filtered,210,0.866666666666667,NaN,1,0,NaN
Kyrre,51,10,0,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,1,0,1,1,NaN
Kyrre,51,11,0,0,0,009_023_068_001_4_filtered_126,009_023_068_001_4_filtered,126,0.866666666666667,NaN,0,0,NaN
Kyrre,51,12,0,0,1,010_005_024_002_1_filtered_0,010_005_024_002_1_filtered,0,1,0,0,0,NaN
Kyrre,51,13,1,0,0,009_042_042_001_2_filtered_168,009_042_042_001_2_filtered,168,0.933333333333333,NaN,NaN,NaN,7
Kyrre,51,14,1,0,1,010_021_019_001_2_filtered_42,010_021_019_001_2_filtered,42,1,0.666666666666667,NaN,NaN,8
Kyrre,51,15,1,1,0,009_047_060_001_2_filtered_126,009_047_060_001_2_filtered,126,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,51,16,1,1,1,010_028_019_002_2_filtered_84,010_028_019_002_2_filtered,84,0.923076923076923,1,NaN,NaN,NaN
Kyrre,51,17,1,0,0,009_019_060_001_1_filtered_210,009_019_060_001_1_filtered,210,0.933333333333333,NaN,NaN,NaN,9
Kyrre,51,18,1,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,1,NaN,NaN,NaN,10
Kyrre,51,19,1,0,0,009_042_042_002_1_filtered_168,009_042_042_002_1_filtered,168,0.8,NaN,NaN,NaN,1
Kyrre,51,20,1,0,1,010_005_028_002_2_filtered_0,010_005_028_002_2_filtered,0,1,0.5,NaN,NaN,2
Kyrre,51,21,1,0,0,009_065_068_001_4_filtered_168,009_065_068_001_4_filtered,168,1,NaN,NaN,NaN,11
Kyrre,51,22,1,0,1,010_028_028_001_1_filtered_168,010_028_028_001_1_filtered,168,1,-1,NaN,NaN,12
Kyrre,51,23,1,0,0,009_019_042_001_4_filtered_84,009_019_042_001_4_filtered,84,1,NaN,NaN,NaN,5
Kyrre,51,24,1,0,1,010_025_022_001_2_filtered_0,010_025_022_001_2_filtered,0,1,1,NaN,NaN,6
Kyrre,51,25,1,1,0,009_019_068_001_4_filtered_168,009_019_068_001_4_filtered,168,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,51,26,1,1,1,010_005_024_001_2_filtered_42,010_005_024_001_2_filtered,42,1,0.25,NaN,NaN,NaN
Kyrre,52,1,0,0,0,009_042_055_001_4_filtered_0,009_042_055_001_4_filtered,0,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,52,2,0,0,1,010_018_024_001_1_filtered_126,010_018_024_001_1_filtered,126,1,-1,NaN,NaN,NaN
Kyrre,52,3,0,0,0,009_022_042_001_4_filtered_84,009_022_042_001_4_filtered,84,1,NaN,0,0,NaN
Kyrre,52,4,0,0,1,010_018_024_002_2_filtered_42,010_018_024_002_2_filtered,42,0.8,-0.166666666666667,0,0,NaN
Kyrre,52,5,0,0,0,009_023_055_001_3_filtered_42,009_023_055_001_3_filtered,42,0.923076923076923,NaN,1,1,NaN
Kyrre,52,6,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.846153846153846,1,1,1,NaN
Kyrre,52,7,0,0,0,009_023_068_001_1_filtered_84,009_023_068_001_1_filtered,84,0.8,NaN,0,0,NaN
Kyrre,52,8,0,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,0.733333333333333,1,1,1,NaN
Kyrre,52,9,0,0,0,009_042_042_002_1_filtered_168,009_042_042_002_1_filtered,168,0.923076923076923,NaN,0,0,NaN
Kyrre,52,10,0,0,1,010_018_022_002_4_filtered_126,010_018_022_002_4_filtered,126,0.8,0,1,1,NaN
Kyrre,52,11,0,0,0,009_065_055_002_3_filtered_210,009_065_055_002_3_filtered,210,1,NaN,0,0,NaN
Kyrre,52,12,0,0,1,010_028_019_001_4_filtered_42,010_028_019_001_4_filtered,42,0.933333333333333,0.333333333333333,1,1,NaN
Kyrre,52,13,1,0,0,009_047_068_001_2_filtered_168,009_047_068_001_2_filtered,168,1,NaN,NaN,NaN,11
Kyrre,52,14,1,0,1,010_028_019_001_4_filtered_42,010_028_019_001_4_filtered,42,1,-1,NaN,NaN,12
Kyrre,52,15,1,0,0,009_022_068_002_3_filtered_126,009_022_068_002_3_filtered,126,1,NaN,NaN,NaN,7
Kyrre,52,16,1,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,1,1,NaN,NaN,8
Kyrre,52,17,1,0,0,009_023_055_001_3_filtered_42,009_023_055_001_3_filtered,42,1,NaN,NaN,NaN,5
Kyrre,52,18,1,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,1,-0.25,NaN,NaN,6
Kyrre,52,19,1,0,0,009_019_060_001_4_filtered_126,009_019_060_001_4_filtered,126,1,NaN,NaN,NaN,9
Kyrre,52,20,1,0,1,010_018_022_002_4_filtered_126,010_018_022_002_4_filtered,126,1,1,NaN,NaN,10
Kyrre,52,21,1,1,0,009_023_042_002_3_filtered_0,009_023_042_002_3_filtered,0,1,NaN,NaN,NaN,NaN
Kyrre,52,22,1,1,1,010_028_022_001_4_filtered_42,010_028_022_001_4_filtered,42,0.857142857142857,0,NaN,NaN,NaN
Kyrre,52,23,1,1,0,009_023_068_001_4_filtered_126,009_023_068_001_4_filtered,126,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,52,24,1,1,1,010_005_028_001_4_filtered_126,010_005_028_001_4_filtered,126,0.933333333333333,1,NaN,NaN,NaN
Kyrre,52,25,1,0,0,009_023_060_002_1_filtered_210,009_023_060_002_1_filtered,210,1,NaN,NaN,NaN,3
Kyrre,52,26,1,0,1,010_018_024_001_1_filtered_210,010_018_024_001_1_filtered,210,1,1,NaN,NaN,4
Kyrre,53,1,0,0,0,009_022_042_002_1_filtered_168,009_022_042_002_1_filtered,168,0.8,NaN,0,0,NaN
Kyrre,53,2,0,0,1,010_021_028_001_3_filtered_0,010_021_028_001_3_filtered,0,0.923076923076923,0,0,0,NaN
Kyrre,53,3,0,0,0,009_042_055_002_3_filtered_168,009_042_055_002_3_filtered,168,0.933333333333333,NaN,1,1,NaN
Kyrre,53,4,0,0,1,010_028_028_001_4_filtered_0,010_028_028_001_4_filtered,0,1,0,1,0,NaN
Kyrre,53,5,0,0,0,009_065_060_002_4_filtered_84,009_065_060_002_4_filtered,84,0.866666666666667,NaN,0,0,NaN
Kyrre,53,6,0,0,1,010_025_028_002_2_filtered_84,010_025_028_002_2_filtered,84,1,0.5,1,1,NaN
Kyrre,53,7,0,0,0,009_019_042_002_2_filtered_42,009_019_042_002_2_filtered,42,0.733333333333333,NaN,NaN,NaN,NaN
Kyrre,53,8,0,0,1,010_021_028_001_4_filtered_84,010_021_028_001_4_filtered,84,0.933333333333333,0.4,NaN,NaN,NaN
Kyrre,53,9,0,0,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,0.916666666666667,NaN,1,1,NaN
Kyrre,53,10,0,0,1,010_028_024_002_3_filtered_168,010_028_024_002_3_filtered,168,1,0,1,1,NaN
Kyrre,53,11,0,0,0,009_042_055_002_2_filtered_210,009_042_055_002_2_filtered,210,1,NaN,0,0,NaN
Kyrre,53,12,0,0,1,010_021_019_001_2_filtered_0,010_021_019_001_2_filtered,0,0.933333333333333,-1,1,1,NaN
Kyrre,53,13,1,1,0,009_042_068_001_4_filtered_168,009_042_068_001_4_filtered,168,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,53,14,1,1,1,010_005_019_001_4_filtered_0,010_005_019_001_4_filtered,0,0.923076923076923,-1,NaN,NaN,NaN
Kyrre,53,15,1,0,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,1,NaN,NaN,NaN,9
Kyrre,53,16,1,0,1,010_028_024_002_3_filtered_168,010_028_024_002_3_filtered,168,1,0,NaN,NaN,10
Kyrre,53,17,1,0,0,009_047_055_002_4_filtered_0,009_047_055_002_4_filtered,0,1,NaN,NaN,NaN,1
Kyrre,53,18,1,0,1,010_005_024_001_4_filtered_210,010_005_024_001_4_filtered,210,1,-1,NaN,NaN,2
Kyrre,53,19,1,0,0,009_019_068_001_2_filtered_210,009_019_068_001_2_filtered,210,1,NaN,NaN,NaN,5
Kyrre,53,20,1,0,1,010_025_028_002_2_filtered_84,010_025_028_002_2_filtered,84,1,-1,NaN,NaN,6
Kyrre,53,21,1,0,0,009_065_042_001_4_filtered_126,009_065_042_001_4_filtered,126,0.866666666666667,NaN,NaN,NaN,11
Kyrre,53,22,1,0,1,010_021_019_001_2_filtered_0,010_021_019_001_2_filtered,0,1,-0.5,NaN,NaN,12
Kyrre,53,23,1,0,0,009_042_055_002_3_filtered_168,009_042_055_002_3_filtered,168,1,NaN,NaN,NaN,3
Kyrre,53,24,1,0,1,010_021_028_001_4_filtered_0,010_021_028_001_4_filtered,0,1,0.333333333333333,NaN,NaN,4
Kyrre,53,25,1,1,0,009_023_042_002_1_filtered_168,009_023_042_002_1_filtered,168,0.857142857142857,NaN,NaN,NaN,NaN
Kyrre,53,26,1,1,1,010_018_019_001_2_filtered_210,010_018_019_001_2_filtered,210,1,-1,NaN,NaN,NaN
Kyrre,54,1,0,0,0,009_042_055_001_1_filtered_84,009_042_055_001_1_filtered,84,0.933333333333333,NaN,1,1,NaN
Kyrre,54,2,0,0,1,010_028_019_001_2_filtered_42,010_028_019_001_2_filtered,42,1,0,1,1,NaN
Kyrre,54,3,0,0,0,009_022_042_002_2_filtered_126,009_022_042_002_2_filtered,126,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,54,4,0,0,1,010_028_019_002_3_filtered_84,010_028_019_002_3_filtered,84,1,0,NaN,NaN,NaN
Kyrre,54,5,0,0,0,009_047_068_001_1_filtered_0,009_047_068_001_1_filtered,0,1,NaN,0,0,NaN
Kyrre,54,6,0,0,1,010_005_028_001_1_filtered_210,010_005_028_001_1_filtered,210,1,NaN,1,1,NaN
Kyrre,54,7,0,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,0.8,NaN,1,1,NaN
Kyrre,54,8,0,0,1,010_028_019_001_1_filtered_42,010_028_019_001_1_filtered,42,0.866666666666667,NaN,1,1,NaN
Kyrre,54,9,0,0,0,009_065_055_002_3_filtered_126,009_065_055_002_3_filtered,126,0.933333333333333,NaN,0,0,NaN
Kyrre,54,10,0,0,1,010_025_019_001_2_filtered_168,010_025_019_001_2_filtered,168,1,1,1,0,NaN
Kyrre,54,11,0,0,0,009_065_042_001_4_filtered_84,009_065_042_001_4_filtered,84,0.8,NaN,0,0,NaN
Kyrre,54,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,1,-1,0,0,NaN
Kyrre,54,13,1,0,0,009_065_068_001_4_filtered_168,009_065_068_001_4_filtered,168,0.8,NaN,NaN,NaN,11
Kyrre,54,14,1,0,1,010_018_028_001_2_filtered_42,010_018_028_001_2_filtered,42,1,NaN,NaN,NaN,12
Kyrre,54,15,1,0,0,009_047_068_001_3_filtered_126,009_047_068_001_3_filtered,126,1,NaN,NaN,NaN,5
Kyrre,54,16,1,0,1,010_005_028_001_1_filtered_210,010_005_028_001_1_filtered,210,1,-0.333333333333333,NaN,NaN,6
Kyrre,54,17,1,1,0,009_065_055_002_1_filtered_0,009_065_055_002_1_filtered,0,1,NaN,NaN,NaN,NaN
Kyrre,54,18,1,1,1,010_025_019_002_3_filtered_84,010_025_019_002_3_filtered,84,1,0,NaN,NaN,NaN
Kyrre,54,19,1,1,0,009_042_055_001_2_filtered_0,009_042_055_001_2_filtered,0,1,NaN,NaN,NaN,NaN
Kyrre,54,20,1,1,1,010_028_019_002_2_filtered_168,010_028_019_002_2_filtered,168,1,0.5,NaN,NaN,NaN
Kyrre,54,21,1,0,0,009_023_068_002_3_filtered_42,009_023_068_002_3_filtered,42,1,NaN,NaN,NaN,9
Kyrre,54,22,1,0,1,010_028_028_001_1_filtered_168,010_028_028_001_1_filtered,168,1,0,NaN,NaN,10
Kyrre,54,23,1,0,0,009_042_055_001_1_filtered_84,009_042_055_001_1_filtered,84,1,NaN,NaN,NaN,1
Kyrre,54,24,1,0,1,010_028_019_001_2_filtered_42,010_028_019_001_2_filtered,42,0.916666666666667,0.4,NaN,NaN,2
Kyrre,54,25,1,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,1,NaN,NaN,NaN,7
Kyrre,54,26,1,0,1,010_028_019_001_1_filtered_42,010_028_019_001_1_filtered,42,0.785714285714286,0,NaN,NaN,8
Kyrre,55,1,0,0,0,009_047_055_001_2_filtered_0,009_047_055_001_2_filtered,0,0.0666666666666667,NaN,0,0,NaN
Kyrre,55,2,0,0,1,010_028_028_001_3_filtered_210,010_028_028_001_3_filtered,210,0,1,1,1,NaN
Kyrre,55,3,0,0,0,009_022_068_002_2_filtered_0,009_022_068_002_2_filtered,0,0.6,NaN,NaN,NaN,NaN
Kyrre,55,4,0,0,1,010_005_024_002_1_filtered_84,010_005_024_002_1_filtered,84,0.933333333333333,0.75,NaN,NaN,NaN
Kyrre,55,5,0,0,0,009_023_060_002_2_filtered_42,009_023_060_002_2_filtered,42,1,NaN,0,0,NaN
Kyrre,55,6,0,0,1,010_018_028_002_2_filtered_0,010_018_028_002_2_filtered,0,0.933333333333333,1,1,1,NaN
Kyrre,55,7,0,0,0,009_022_055_001_4_filtered_0,009_022_055_001_4_filtered,0,1,NaN,1,1,NaN
Kyrre,55,8,0,0,1,010_018_024_002_3_filtered_168,010_018_024_002_3_filtered,168,1,0.5,0,0,NaN
Kyrre,55,9,0,0,0,009_042_055_001_2_filtered_126,009_042_055_001_2_filtered,126,0.866666666666667,NaN,1,1,NaN
Kyrre,55,10,0,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,1,1,1,1,NaN
Kyrre,55,11,0,0,0,009_042_060_001_1_filtered_126,009_042_060_001_1_filtered,126,0.866666666666667,NaN,0,0,NaN
Kyrre,55,12,0,0,1,010_028_022_001_1_filtered_168,010_028_022_001_1_filtered,168,1,0,1,0,NaN
Kyrre,55,13,1,0,0,009_019_060_002_4_filtered_0,009_019_060_002_4_filtered,0,0.933333333333333,NaN,NaN,NaN,5
Kyrre,55,14,1,0,1,010_018_028_002_2_filtered_0,010_018_028_002_2_filtered,0,1,-1,NaN,NaN,6
Kyrre,55,15,1,0,0,009_042_055_001_2_filtered_126,009_042_055_001_2_filtered,126,1,NaN,NaN,NaN,9
Kyrre,55,16,1,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,1,1,NaN,NaN,10
Kyrre,55,17,1,1,0,009_065_060_002_2_filtered_84,009_065_060_002_2_filtered,84,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,55,18,1,1,1,010_018_024_001_2_filtered_168,010_018_024_001_2_filtered,168,1,0.666666666666667,NaN,NaN,NaN
Kyrre,55,19,1,0,0,009_042_042_002_4_filtered_0,009_042_042_002_4_filtered,0,1,NaN,NaN,NaN,11
Kyrre,55,20,1,0,1,010_021_019_001_4_filtered_168,010_021_019_001_4_filtered,168,1,NaN,NaN,NaN,12
Kyrre,55,21,1,1,0,009_022_055_001_4_filtered_126,009_022_055_001_4_filtered,126,0.923076923076923,NaN,NaN,NaN,NaN
Kyrre,55,22,1,1,1,010_028_024_002_4_filtered_42,010_028_024_002_4_filtered,42,1,0,NaN,NaN,NaN
Kyrre,55,23,1,0,0,009_065_060_002_4_filtered_168,009_065_060_002_4_filtered,168,1,NaN,NaN,NaN,1
Kyrre,55,24,1,0,1,010_028_028_001_3_filtered_210,010_028_028_001_3_filtered,210,1,1,NaN,NaN,2
Kyrre,55,25,1,0,0,009_022_055_001_4_filtered_0,009_022_055_001_4_filtered,0,1,NaN,NaN,NaN,7
Kyrre,55,26,1,0,1,010_005_019_001_1_filtered_84,010_005_019_001_1_filtered,84,0.933333333333333,NaN,NaN,NaN,8
Kyrre,56,1,0,0,0,009_022_042_002_4_filtered_210,009_022_042_002_4_filtered,210,0.6,NaN,1,1,NaN
Kyrre,56,2,0,0,1,010_005_019_002_1_filtered_0,010_005_019_002_1_filtered,0,0.866666666666667,0.2,0,0,NaN
Kyrre,56,3,0,0,0,009_065_042_002_4_filtered_84,009_065_042_002_4_filtered,84,0.866666666666667,NaN,0,0,NaN
Kyrre,56,4,0,0,1,010_028_024_001_1_filtered_42,010_028_024_001_1_filtered,42,1,0.666666666666667,1,1,NaN
Kyrre,56,5,0,0,0,009_047_042_001_1_filtered_126,009_047_042_001_1_filtered,126,1,NaN,1,1,NaN
Kyrre,56,6,0,0,1,010_025_019_002_4_filtered_84,010_025_019_002_4_filtered,84,1,NaN,0,0,NaN
Kyrre,56,7,0,0,0,009_065_042_002_4_filtered_168,009_065_042_002_4_filtered,168,1,NaN,0,0,NaN
Kyrre,56,8,0,0,1,010_018_019_001_1_filtered_84,010_018_019_001_1_filtered,84,0.923076923076923,1,0,0,NaN
Kyrre,56,9,0,0,0,009_019_042_001_3_filtered_126,009_019_042_001_3_filtered,126,0.666666666666667,NaN,1,1,NaN
Kyrre,56,10,0,0,1,010_018_019_001_4_filtered_42,010_018_019_001_4_filtered,42,1,0,1,1,NaN
Kyrre,56,11,0,0,0,009_019_068_002_3_filtered_168,009_019_068_002_3_filtered,168,0.8,NaN,NaN,NaN,NaN
Kyrre,56,12,0,0,1,010_005_024_001_2_filtered_42,010_005_024_001_2_filtered,42,0.933333333333333,0,NaN,NaN,NaN
Kyrre,56,13,1,0,0,009_019_042_001_3_filtered_126,009_019_042_001_3_filtered,126,0.923076923076923,NaN,NaN,NaN,9
Kyrre,56,14,1,0,1,010_018_019_001_4_filtered_42,010_018_019_001_4_filtered,42,1,1,NaN,NaN,10
Kyrre,56,15,1,1,0,009_022_060_002_3_filtered_210,009_022_060_002_3_filtered,210,0.8,NaN,NaN,NaN,NaN
Kyrre,56,16,1,1,1,010_005_022_002_4_filtered_168,010_005_022_002_4_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,56,17,1,0,0,009_019_068_001_1_filtered_0,009_019_068_001_1_filtered,0,0.928571428571429,NaN,NaN,NaN,3
Kyrre,56,18,1,0,1,010_028_024_001_1_filtered_42,010_028_024_001_1_filtered,42,1,-0.25,NaN,NaN,4
Kyrre,56,19,1,0,0,009_019_068_001_3_filtered_0,009_019_068_001_3_filtered,0,0.928571428571429,NaN,NaN,NaN,7
Kyrre,56,20,1,0,1,010_025_028_001_2_filtered_42,010_025_028_001_2_filtered,42,1,0.333333333333333,NaN,NaN,8
Kyrre,56,21,1,1,0,009_042_042_001_1_filtered_168,009_042_042_001_1_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,56,22,1,1,1,010_028_028_001_4_filtered_84,010_028_028_001_4_filtered,84,0.933333333333333,1,NaN,NaN,NaN
Kyrre,56,23,1,0,0,009_022_042_002_4_filtered_210,009_022_042_002_4_filtered,210,0.928571428571429,NaN,NaN,NaN,1
Kyrre,56,24,1,0,1,010_028_022_002_1_filtered_84,010_028_022_002_1_filtered,84,0.923076923076923,0.666666666666667,NaN,NaN,2
Kyrre,56,25,1,0,0,009_047_042_001_1_filtered_126,009_047_042_001_1_filtered,126,0.8,NaN,NaN,NaN,5
Kyrre,56,26,1,0,1,010_021_019_001_3_filtered_210,010_021_019_001_3_filtered,210,1,0.666666666666667,NaN,NaN,6
Kyrre,57,1,0,0,0,009_023_060_002_4_filtered_168,009_023_060_002_4_filtered,168,0.857142857142857,NaN,NaN,NaN,NaN
Kyrre,57,2,0,0,1,010_018_024_002_1_filtered_210,010_018_024_002_1_filtered,210,1,0,NaN,NaN,NaN
Kyrre,57,3,0,0,0,009_065_060_001_3_filtered_126,009_065_060_001_3_filtered,126,0.866666666666667,NaN,1,1,NaN
Kyrre,57,4,0,0,1,010_005_024_002_1_filtered_210,010_005_024_002_1_filtered,210,0.933333333333333,-0.666666666666667,1,0,NaN
